b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,22,SYS,USER$,U@SEL$13,CLUSTER,,52,39,4,2,0,4,106,1908,,,,,,,67870,4,,,,"""U"".""USER#""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$13,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,HASH JOIN,RIGHT OUTER,,,,,,,,53,2,3,3,0,562,242,17666,,,,,,,4709052,562,,"""S"".""USER#""=""U"".""USER#""",,"(#keys=1) ""U"".""NAME""[VARCHAR2,128], ""TS"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""F"".""FILE#""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,22,SYS,USER$,U@SEL$14,CLUSTER,,54,53,4,1,0,4,106,1908,,,,,,,67870,4,,,,"""U"".""USER#""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,HASH JOIN,,,,,,,,,55,53,4,2,0,558,242,13310,,,,,,,4001082,558,,"""S"".""TS#""=""TS"".""TS#"" AND ""S"".""TS#""=""F"".""TS#"" AND ""S"".""FILE#""=""F"".""RELFILE#""",,"(#keys=3) ""TS"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""F"".""FILE#""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22]",1,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,NESTED LOOPS,,,,,,,,,56,55,5,1,0,558,242,13310,,,,,,,4001082,558,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""F"".""FILE#""[NUMBER,22], ""F"".""TS#""[NUMBER,22], ""F"".""RELFILE#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,STATISTICS COLLECTOR,,,,,,,,,57,56,6,1,0,,,,,,,,,,,,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""F"".""FILE#""[NUMBER,22], ""F"".""TS#""[NUMBER,22], ""F"".""RELFILE#""[NUMBER,22]",,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,NESTED LOOPS,,,,,,,,,58,57,7,1,0,3,27,567,,,,,,,21673,3,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""F"".""FILE#""[NUMBER,22], ""F"".""TS#""[NUMBER,22], ""F"".""RELFILE#""[NUMBER,22]",1,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,BY INDEX ROWID,,16,SYS,TS$,TS@SEL$14,CLUSTER,,59,58,8,1,0,1,1,12,,,,,,,8341,1,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,INDEX,UNIQUE SCAN,,45,SYS,I_TS1,TS@SEL$14,INDEX (UNIQUE),,60,59,9,1,1,0,1,,,,,,,,1050,0,,"""TS"".""NAME""=:TSNAME",,"""TS"".ROWID[ROWID,10], ""TS"".""NAME""[VARCHAR2,30]",,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,17,SYS,FILE$,F@SEL$14,TABLE,,61,58,8,2,0,2,27,243,,,,,,,13331,2,,,,"""F"".""FILE#""[NUMBER,22], ""F"".""TS#""[NUMBER,22], ""F"".""RELFILE#""[NUMBER,22]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,CLUSTER,,14,SYS,SEG$,S@SEL$14,CLUSTER,,62,56,6,2,0,34,9,306,,,,,,,243229,34,,,"(""S"".""TYPE#""<>6 AND ""S"".""TYPE#""<>5 AND ""S"".""TYPE#""<>8 AND ""S"".""TYPE#""<>10 AND ""S"".""TYPE#""<>1 AND ""S"".""TYPE#""<>11)","""S"".ROWID[ROWID,10], ""S"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,INDEX,RANGE SCAN,,9,SYS,I_FILE#_BLOCK#,S@SEL$14,INDEX (CLUSTER),,63,62,7,1,2,2,1,,,,,,,,15343,2,,"""S"".""TS#""=""F"".""TS#"" AND ""S"".""FILE#""=""F"".""RELFILE#""","""S"".""TS#""=""TS"".""TS#""","""S"".ROWID[ROWID,10]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,14,SYS,SEG$,S@SEL$14,CLUSTER,,64,55,5,2,0,34,9,306,,,,,,,243229,34,,,"(""S"".""TYPE#""<>6 AND ""S"".""TYPE#""<>5 AND ""S"".""TYPE#""<>8 AND ""S"".""TYPE#""<>10 AND ""S"".""TYPE#""<>1 AND ""S"".""TYPE#""<>11)","""S"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,SEL$14,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,HASH JOIN,OUTER,,,,,,,,65,2,3,4,0,3536,1,70,,,,,,,94693829,3533,,"""S"".""USER#""=""U"".""USER#""",,"(#keys=1) ""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,NESTED LOOPS,OUTER,,,,,,,,66,65,4,1,0,3536,1,70,,,,,,,94693829,3533,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,STATISTICS COLLECTOR,,,,,,,,,67,66,5,1,0,,,,,,,,,,,,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,NESTED LOOPS,,,,,,,,,68,67,6,1,0,3535,1,52,,,,,,,94685488,3532,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,NESTED LOOPS,,,,,,,,,69,68,7,1,0,3535,1,46,,,,,,,94684438,3532,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30], ""S"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,BY INDEX ROWID,,16,SYS,TS$,TS@SEL$15,CLUSTER,,70,69,8,1,0,1,1,12,,,,,,,8341,1,,,,"""TS"".""TS#""[NUMBER,22], ""TS"".""NAME""[VARCHAR2,30]",1,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,INDEX,UNIQUE SCAN,,45,SYS,I_TS1,TS@SEL$15,INDEX (UNIQUE),,71,70,9,1,1,0,1,,,,,,,,1050,0,,"""TS"".""NAME""=:TSNAME",,"""TS"".ROWID[ROWID,10], ""TS"".""NAME""[VARCHAR2,30]",,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,14,SYS,SEG$,S@SEL$15,CLUSTER,,72,69,8,2,0,3534,1,34,,,,,,,94676096,3531,,,"(""S"".""TYPE#""=11 AND ""S"".""TS#""=""TS"".""TS#"")","""S"".""TS#""[NUMBER,22], ""S"".""FILE#""[NUMBER,22], ""S"".""BLOCK#""[NUMBER,22], ""S"".""TYPE#""[NUMBER,22], ""S"".""BLOCKS""[NUMBER,22], ""S"".""USER#""[NUMBER,22], ""S"".""CACHEHINT""[NUMBER,22], ""S"".""HWMINCR""[NUMBER,22], ""S"".""SPARE1""[NUMBER,22]",1,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,INDEX,UNIQUE SCAN,,44,SYS,I_FILE2,F@SEL$15,INDEX (UNIQUE),,73,68,7,2,2,0,1,6,,,,,,,1050,0,,"""S"".""TS#""=""F"".""TS#"" AND ""S"".""FILE#""=""F"".""RELFILE#""",,,,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,CLUSTER,,22,SYS,USER$,U@SEL$15,CLUSTER,,74,66,5,2,0,1,1,18,,,,,,,8341,1,,,,"""U"".ROWID[ROWID,10], ""U"".""USER#""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,INDEX,UNIQUE SCAN,,11,SYS,I_USER#,U@SEL$15,INDEX (CLUSTER),,75,74,6,1,1,0,1,,,,,,,,1050,0,,"""S"".""USER#""=""U"".""USER#""",,"""U"".ROWID[ROWID,10]",,SEL$15,,,0
b'\x00\x00\x00\x01F\xb9\x0ep',4181912799,12a2xbmwn5v6z,269548669,2565606706,b'\x00\x00\x00\x01F\xb8\xfc\x00',0,2018-09-16 15:58:50,TABLE ACCESS,FULL,,22,SYS,USER$,U@SEL$15,CLUSTER,,76,65,4,2,0,1,1,18,,,,,,,8341,1,,,,"""U"".""USER#""[NUMBER,22], ""U"".""NAME""[VARCHAR2,128]",1,SEL$15,,,0
b'\x00\x00\x00\x01E\xa5\xbbP',3414437364,130dvvr5s8bgn,1160622595,3271827538,b'\x00\x00\x00\x01E\xa5\xa8\xe0',0,2018-09-16 15:58:48,SELECT STATEMENT,,,,,,,,CHOOSE,0,,0,6,0,6,,,,,,,,,,,,,,,,,,,0
b'\x00\x00\x00\x01E\xa5\xbbP',3414437364,130dvvr5s8bgn,1160622595,3271827538,b'\x00\x00\x00\x01E\xa5\xa8\xe0',0,2018-09-16 15:58:48,TABLE ACCESS,BY INDEX ROWID,,700,SYS,TABPART$,TABPART$@SEL$1,TABLE,,1,0,1,1,0,6,6,1008,,,,,,,47829,6,,,,"""OBJ#""[NUMBER,22], ""DATAOBJ#""[NUMBER,22], ""PART#""[NUMBER,22], ""HIBOUNDLEN""[NUMBER,22], ""BHIBOUNDVAL""[LOB,4000], ""TS#""[NUMBER,22], ""FILE#""[NUMBER,22], ""BLOCK#""[NUMBER,22], ""PCTFREE$""[NUMBER,22], ""PCTUSED$""[NUMBER,22], ""INITRANS""[NUMBER,22], ""MAXTRANS""[NUMBER,22], ""FLAGS""[NUMBER,22], ""ANALYZETIME""[DATE,7], ""SAMPLESIZE""[NUMBER,22], ""ROWCNT""[NUMBER,22], ""BLKCNT""[NUMBER,22], ""EMPCNT""[NUMBER,22], ""AVGSPC""[NUMBER,22], ""CHNCNT""[NUMBER,22], ""AVGRLN""[NUMBER,22], ""HIBOUNDVAL""[LONG,344]",1,SEL$1,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""SYS""]]></info><info type=""plan_hash_full"">3271827538</info><info type=""plan_hash"">1160622595</info><info type=""plan_hash_2"">3271827538</info><outline_data><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPT_PARAM('_optim_peek_user_binds' 'false')]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$1"" ""TABPART$""@""SEL$1"" (""TABPART$"".""BO#"" ""TABPART$"".""PART#""))]]></hint></outline_data></other_xml>",0
b'\x00\x00\x00\x01E\xa5\xbbP',3414437364,130dvvr5s8bgn,1160622595,3271827538,b'\x00\x00\x00\x01E\xa5\xa8\xe0',0,2018-09-16 15:58:48,INDEX,RANGE SCAN,,703,SYS,I_TABPART_BOPART$,TABPART$@SEL$1,INDEX (UNIQUE),,2,1,2,1,1,2,6,,,,,,,,15443,2,,"""BO#""=:1",,"""TABPART$"".ROWID[ROWID,10], ""PART#""[NUMBER,22]",1,SEL$1,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01F\xf4\xb8\xf0',1,2018-09-16 15:58:48,SELECT STATEMENT,,,,,,,,CHOOSE,0,,0,3,0,3,,,,,,,,,,,,,,,,,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01S\xfcB\xc8',0,2018-09-16 15:58:48,SELECT STATEMENT,,,,,,,,CHOOSE,0,,0,49,0,49,,,,,,,,,,,,,,,,,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01F\xf4\xb8\xf0',1,2018-09-16 15:58:48,SORT,ORDER BY,,,,,,,,1,0,1,1,0,3,13,793,,,,,,,32097925,2,,,,"(#keys=1) ""INTCOL#""[NUMBER,22], ""NAME""[VARCHAR2,128], NVL(""UNUSABLEBEGINNING#"",0)[22], ""SEGCOL#""[NUMBER,22], ""TYPE#""[NUMBER,22], ""LENGTH""[NUMBER,22], NVL(""PRECISION#"",0)[22], DECODE(""TYPE#"",2,NVL(""SCALE"",(-127)),178,""SCALE"",179,""SCALE"",180,""SCALE"",181,""SCALE"",182,""SCALE"",183,""SCALE"",231,""SCALE"",0)[22], ""NULL$""[NUMBER,22], ""FIXEDSTORAGE""[NUMBER,22], NVL(""DEFLENGTH"",0)[22], ""DEFAULT$""[LONG,344], ROWID[ROWID,10], ""COL#""[NUMBER,22], ""PROPERTY""[NUMBER,22], NVL(""CHARSETID"",0)[22], NVL(""CHARSETFORM"",0)[22], ""SPARE1""[NUMBER,22], ""SPARE2""[NUMBER,22], NVL(""SPARE3"",0)[22], NVL(""EVALEDITION#"",1)[22], NVL(""UNUSABLEBEFORE#"",0)[22]",1,SEL$1,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""SYS""]]></info><info type=""plan_hash_full"">632248254</info><info type=""plan_hash"">3765558045</info><info type=""plan_hash_2"">632248254</info><outline_data><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPT_PARAM('_optim_peek_user_binds' 'false')]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[INDEX(@""SEL$1"" ""COL$""@""SEL$1"" ""I_OBJ#"")]]></hint></outline_data></other_xml>",0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01S\xfcB\xc8',0,2018-09-16 15:58:48,SORT,ORDER BY,,,,,,,,1,0,1,1,0,49,13,793,,,,,,,,49,,,,"(#keys=1) ""INTCOL#""[NUMBER,22], ""NAME""[VARCHAR2,128], NVL(""UNUSABLEBEGINNING#"",0)[22], ""SEGCOL#""[NUMBER,22], ""TYPE#""[NUMBER,22], ""LENGTH""[NUMBER,22], NVL(""PRECISION#"",0)[22], DECODE(""TYPE#"",2,NVL(""SCALE"",(-127)),178,""SCALE"",179,""SCALE"",180,""SCALE"",181,""SCALE"",182,""SCALE"",183,""SCALE"",231,""SCALE"",0)[22], ""NULL$""[NUMBER,22], ""FIXEDSTORAGE""[NUMBER,22], NVL(""DEFLENGTH"",0)[22], ""DEFAULT$""[LONG,344], ROWID[ROWID,10], ""COL#""[NUMBER,22], ""PROPERTY""[NUMBER,22], NVL(""CHARSETID"",0)[22], NVL(""CHARSETFORM"",0)[22], ""SPARE1""[NUMBER,22], ""SPARE2""[NUMBER,22], NVL(""SPARE3"",0)[22], NVL(""EVALEDITION#"",1)[22], NVL(""UNUSABLEBEFORE#"",0)[22]",,SEL$1,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""SYS""]]></info><info type=""plan_hash_full"">632248254</info><info type=""plan_hash"">3765558045</info><info type=""plan_hash_2"">632248254</info><outline_data><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPT_PARAM('_optim_peek_user_binds' 'false')]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[INDEX(@""SEL$1"" ""COL$""@""SEL$1"" ""I_OBJ#"")]]></hint></outline_data></other_xml>",0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01F\xf4\xb8\xf0',1,2018-09-16 15:58:48,TABLE ACCESS,CLUSTER,,21,SYS,COL$,COL$@SEL$1,CLUSTER,,2,1,2,1,0,2,13,793,,,,,,,16003,2,,,,"ROWID[ROWID,10], ""OBJ#""[NUMBER,22], ""COL#""[NUMBER,22], ""SEGCOL#""[NUMBER,22], ""NAME""[VARCHAR2,128], ""TYPE#""[NUMBER,22], ""LENGTH""[NUMBER,22], ""FIXEDSTORAGE""[NUMBER,22], ""PRECISION#""[NUMBER,22], ""SCALE""[NUMBER,22], ""NULL$""[NUMBER,22], ""DEFLENGTH""[NUMBER,22], ""INTCOL#""[NUMBER,22], ""PROPERTY""[NUMBER,22], ""CHARSETID""[NUMBER,22], ""CHARSETFORM""[NUMBER,22], ""EVALEDITION#""[NUMBER,22], ""UNUSABLEBEFORE#""[NUMBER,22], ""UNUSABLEBEGINNING#""[NUMBER,22], ""SPARE1""[NUMBER,22], ""SPARE2""[NUMBER,22], ""SPARE3""[NUMBER,22], ""DEFAULT$""[LONG,344]",1,SEL$1,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01S\xfcB\xc8',0,2018-09-16 15:58:48,TABLE ACCESS,CLUSTER,,21,SYS,COL$,COL$@SEL$1,CLUSTER,,2,1,2,1,0,2,13,793,,,,,,,,2,,,,"ROWID[ROWID,10], ""OBJ#""[NUMBER,22], ""COL#""[NUMBER,22], ""SEGCOL#""[NUMBER,22], ""NAME""[VARCHAR2,128], ""TYPE#""[NUMBER,22], ""LENGTH""[NUMBER,22], ""FIXEDSTORAGE""[NUMBER,22], ""PRECISION#""[NUMBER,22], ""SCALE""[NUMBER,22], ""NULL$""[NUMBER,22], ""DEFLENGTH""[NUMBER,22], ""INTCOL#""[NUMBER,22], ""PROPERTY""[NUMBER,22], ""CHARSETID""[NUMBER,22], ""CHARSETFORM""[NUMBER,22], ""EVALEDITION#""[NUMBER,22], ""UNUSABLEBEFORE#""[NUMBER,22], ""UNUSABLEBEGINNING#""[NUMBER,22], ""SPARE1""[NUMBER,22], ""SPARE2""[NUMBER,22], ""SPARE3""[NUMBER,22], ""DEFAULT$""[LONG,344]",,SEL$1,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01F\xf4\xb8\xf0',1,2018-09-16 15:58:48,INDEX,UNIQUE SCAN,,3,SYS,I_OBJ#,COL$@SEL$1,INDEX (CLUSTER),,3,2,3,1,1,1,1,,,,,,,,8171,1,,"""OBJ#""=:1",,"ROWID[ROWID,10]",1,SEL$1,,,0
b'\x00\x00\x00\x01S\xfcWh',3759961951,14d7z6mh1sxuz,3765558045,632248254,b'\x00\x00\x00\x01S\xfcB\xc8',0,2018-09-16 15:58:48,INDEX,UNIQUE SCAN,,3,SYS,I_OBJ#,COL$@SEL$1,INDEX (CLUSTER),,3,2,3,1,1,1,1,,,,,,,,,1,,"""OBJ#""=:1",,"ROWID[ROWID,10]",,SEL$1,,,0
b'\x00\x00\x00\x01=\xb1\xafp',1462106748,14khktjbkbymw,3528844882,853143058,b'\x00\x00\x00\x01=\xb1\x9a\xd0',0,2018-09-16 15:58:50,DELETE STATEMENT,,,,,,,,CHOOSE,0,,0,3102,0,3102,,,,,,,,,,,,,,,,,,,0
